feat,importance
l_flor_de_cana_12yr_centenario,0.0
l_flor_de_cana_18yr,0.0
l_flor_de_cana_7yr_gran_reserva,4.205011385821864e-06
l_flor_de_cana_anejo_oro_4yr,0.0
l_flor_de_cana_extra_dry_light,0.0
l_flor_de_cana_white,0.0
l_flor_del_desierto_deisierto,0.0
l_flor_del_desierto_sierra,0.0
l_fontbonne_herbal_liqueur,1.064214630128646e-09
l_fords_gin,2.0326267929401134e-07
l_forty_creek,6.486658810976184e-09
l_foundry_barrel_aged_gin,0.0
l_foundry_bourbon,0.0
l_foundry_corn_whiskey,0.0
l_foundry_gin,0.0
l_foundry_single_malt_whiskey,0.0
l_foundry_vodka,0.003952734570615199
l_foundry_whiskey_cabernet_cask_finished,0.0
l_foundry_whiskey_custom,3.0152744672287757e-05
l_four_grain_straight_bourbon,0.0
l_four_roses_bourbon,0.0002862309474678565
l_four_roses_limited_edition_small_batch_2024,6.441648473795733e-08
l_four_roses_single_barrel,0.006731699549845156
l_four_roses_single_barrel_private_selection_barrel_strength,3.6015890511712914e-06
l_four_roses_small_batch,0.003424989950633644
l_four_roses_small_batch_mini,5.491731123092556e-07
l_four_roses_small_batch_select,3.791865341879027e-05
l_francoli_amaro_noveis,0.0
l_francoli_bitter_noveis,0.0
l_francoli_fernet_noveis,0.0
l_frangelico_liqueur,1.0576610832539231e-05
l_frangelico_w_coupe_glass_gift_set,4.27539820162483e-06
l_fraser_thompson_whiskey,0.0
l_fris_danish_vodka,0.0003342590659704862
l_fris_danish_vodka_mini,7.791961633320838e-06
l_fris_variety_mini,3.2501840354478e-05
l_frost_trail_vodka,3.5826243766716695e-08
l_frost_trail_vodka_mini,2.3923726259869664e-07
l_fuenteseca_cosecha_blanco_tequila,0.0
l_fultons_harvest_pumpkin_liqueur,1.9873628563877313e-07
l_g_w_bourbon,1.2822157088920965e-07
l_g_w_private_stock_bourbon,0.0
l_galliano_l_autentico,1.6924389203838249e-07
l_garrison_brothers_balmorhea_straight_bourbon,0.0
l_garrison_brothers_honey_dew_straight_bourbon_whiskey,2.1117340532781193e-06
l_garrison_brothers_small_batch_straight_bourbon,6.35130644854187e-07
l_garrison_brothers_sngl_brl_sampler_texas_straight_bourbon,0.0
l_gazdina_rakija_apple_brandy,0.0
l_gazdina_rakija_apricot_brandy,0.0
l_gazdina_rakija_pear_brandy,0.0034115595255971463
l_gazdina_rakija_plum_brandy,9.564279442498449e-07
l_gazdina_rakija_quince_brandy,0.0
l_gem_bolt_mezcal,0.0
l_gentleman_jack,1.5982589138941764e-05
l_gentleman_jack_mini,0.0
l_george_dickel_12,5.813653452709288e-06
l_george_dickel_8,5.197281449232399e-06
l_george_dickel_15_yr_single_barrel,3.8145174868434684e-06
l_george_dickel_18yr,0.0
l_george_dickel_barrel_select,3.7930584804778335e-08
l_george_dickel_bourbon,1.7593421282541833e-06
l_george_dickel_leopold_bros_collaboration_rye,2.3946401536731225e-08
l_george_dickel_rye,1.577456705989472e-06
l_george_dickel_signature,0.0
l_george_remus_straight_bourbon,1.2778266235347097e-07
l_ghost_spicy_reposado_tequila,2.9875957514313832e-06
l_ghost_tequila_blanco,2.71679178403345e-06
l_giffard_abricot_du_roussillon,0.0
l_giffard_abricot_du_roussillon_use_code_965069,0.0
l_giffard_banane_du_bresil,0.0
l_giffard_cassis_noir_de_bourgogne,0.0
l_giffard_creme_de_cacao,0.0
l_giffard_creme_de_framboise,1.2305660429339538e-08
l_giffard_creme_de_mure,0.0
l_giffard_creme_de_pamplemousse_rose_pink_grapefruit_liqueur,0.0
l_giffard_creme_de_violette_liqueur,0.0
l_giffard_lichi_li,4.124407486964537e-09
l_giffard_menthe_pastille,0.0
l_giffard_vanille_de_madagascar,0.0
l_gilbeys_gin,9.458127640256434e-05
l_gin_mare,5.058984704973399e-08
l_glen_moray,7.285588954508112e-06
l_glen_moray_cabernet,4.236255087693721e-07
l_glen_moray_cabernet_cask_finish,0.0
l_glen_moray_sherry_cask,0.0
l_glen_moray_sherry_cask_finish,0.0
l_glen_moray_tasting_collection_minis,0.0
l_glenallachie_12yr_speyside_single_malt_scotch_whisky,0.0
l_glenallachie_15yr_speyside_single_malt_scotch_whisky,0.0
l_glendalough_7yr_mizunara_finish_single_malt,0.0
l_glendalough_double_barrel,3.940751690997688e-05
l_glendalough_mountain_strength_poitin,0.0
l_glendalough_pot_still,4.0834580626672523e-10
l_glendalough_rose_gin,9.46922317409174e-06
l_glendalough_wild_botanical_gin,6.234644084382812e-05
l_glendronach_12yr_original,0.0
l_glenfarclas_12yr,1.2961064853613414e-07
l_glenfarclas_17yr,0.0
l_glenfiddich_12yr_sherry,1.5144908353877786e-06
l_glenfiddich_12yr_special_reserve,3.519571409428726e-05
l_glenfiddich_14yr,0.00013939496472090466
l_glenfiddich_15yr_solera_reserva,5.662278831020575e-06
l_glenfiddich_18yr,2.1672106021136845e-05
l_glenfiddich_21yr,9.582761848606566e-09
l_glenglassaugh_revival,0.0
l_glengoyne_10yr_scotch_use_code_905018,0.0
l_glengoyne_single_malt_scotch_12_yr,0.0
l_glengoyne_single_malt_scotch_12yr,0.0
l_glenkinchie_single_malt,0.0
l_glenlivet_12yr,0.00012778769842949827
l_glenlivet_14yr,2.0939648816251634e-06
l_glenlivet_15yr_french_oak,3.6105226907262816e-05
l_glenlivet_18yr,1.5283874711193275e-07
l_glenlivet_21yr,1.0013448266873769e-07
l_glenlivet_25yr,0.0
l_glenlivet_caribbean_reserve,5.833723747418666e-05
l_glenlivet_founders_reserve,6.836402001438367e-06
l_glenlivet_fusion_cask,4.637561624966269e-09
l_glenmorangie_10yr,2.8881291399511685e-05
l_glenmorangie_12yo_original,9.637701872160258e-09
l_glenmorangie_12yo_original_4_1_75l_tray_pack,0.0
l_glenmorangie_18yr,1.601625143137863e-05
l_glenmorangie_lasanta,2.2183739952752975e-05
l_glenmorangie_nectar_d_or,1.1875197076907827e-07
l_glenmorangie_quinta_ruban,5.346363010975737e-08
l_glenmorangie_signet,0.0
l_glenmorangie_taster_pack,0.0
l_glenmorangie_triple_cask_reserve,8.819844578736576e-07
l_glenrothes_12yr,0.0
l_glenrothes_18yr,0.0
l_gold_bar_black_bourbon_double_casked,0.0
l_gold_bar_whiskey,0.0
l_goldschlager_cinnamon_schnapps,3.1595463942959202e-06
l_goldschlager_cinnamon_schnapps_mini,4.1355624377553804e-06
l_gordons_80prf_vodka,0.0
l_gordons_80prf_vodka_pet,1.5165250472848175e-06
l_gordons_gin_london_dry,3.95011890739673e-05
l_gordons_gin_london_dry_pet,3.4939692733794066e-05
l_goslings_black_seal,1.2714338859075638e-06
l_goslings_black_seal_rum_151_proof,1.0502354823370271e-10
l_gotcha_blended_whiskey,4.7614198560492294e-06
l_gotcha_gin,0.006590134746311676
l_gotcha_silver_rum,0.002966964192810505
l_gotcha_vodka,0.003648154835244239
l_gotcha_vodka_mini,0.0
l_gracias_a_dios_gin_oaxaca_recipe,0.0
l_gracias_a_dios_oaxaca_gin,0.0
l_gran_cava_de_oro_anejo,0.0
l_gran_cava_de_oro_extra_aged_anejo_black,0.0
l_gran_cava_de_oro_plata,0.0
l_gran_cava_de_oro_reposado,0.0
l_gran_centenario_anejo,7.627260690878112e-09
l_gran_centenario_cristalino,0.0
l_gran_centenario_leyenda_anejo,0.0
l_gran_centenario_plata_tequila,0.0
l_gran_centenario_reposado,1.1629297863301409e-12
l_gran_coramino_anejo,1.0022945234079157e-06
l_gran_coramino_reposado_cristalino,4.42020945760185e-06
l_gran_duque_xo_brandy,0.0
l_grand_cava_de_oro_extra_anejo,0.0
l_grand_marnier_cordon_rouge,0.02952798060726669
l_grand_marnier_cordon_rouge_mini,0.0
l_grand_marnier_cuvee_louis_alexandre,0.0
l_grand_marnier_mini,2.450621104023004e-06
l_grand_marnier_w_2_rocks_glasses_gift_set,5.193194189093869e-06
l_grand_mayan_tequila_extra_aged,0.0
l_grand_teton_vodka,0.0
l_grander_rum_trophy_release,0.0
l_grangala_triple_orange_liqueur,0.0005940536222183629
l_grants_blended_scotch,3.0954519561010278e-06
l_gray_whale_gin,8.84159659757154e-06
l_great_grey_gin,0.0
l_great_king_st_glasgow,0.0
l_green_frog_distillery_barreled_aged_corn_whiskey,1.761224708710783e-08
l_green_frog_distillery_caramel_flavored_corn_whiskey,0.0
l_green_frog_distillery_coffee_flavored_corn_whiskey,0.0
l_green_frog_distillery_corn_rye,0.0
l_green_frog_distillery_cranberry_flavored_corn_whiskey,0.0
l_green_frog_distillery_cranberry_flavored_whiskey_use_26217,0.0
l_green_frog_distillery_pear_flavored_whiskey,0.0
l_green_frog_distillery_straight_corn_whiskey,0.0
l_green_spot,0.00016046460466628956
l_grey_coast_irish_whiskey,8.925118829085928e-06
l_grey_goose,0.010742875706858238
l_grey_goose_classic_martini_cocktail,1.5735599183124393e-06
l_grey_goose_glass_pack,4.058441903461205e-07
l_grey_goose_l_orange,0.0
l_grey_goose_la_poire,2.225106871845527e-07
l_grey_goose_le_citron,2.309724022878469e-08
l_grey_goose_mini,1.304361854979027e-05
l_grey_goose_original_mini,1.886097994062056e-06
l_grey_goose_strawberry_lemongrass,3.098096980520635e-06
l_grind_espresso_rum,4.263397156893017e-06
l_guerrero_del_sol,0.0
l_h_by_hine_vsop_cognac,0.0
l_h_deringer_pistol_gift_set,0.0
l_h_deringer_gift_box,0.0
l_ha_1792_12yr_old_bourbon,6.7022803436770385e-12
l_ha_2xo_gem_of_kentucky,1.9861548329194036e-06
l_ha_2xo_tribute_blend,8.173837186977998e-07
l_ha_appleton_estate_21yr,7.626534825708279e-09
l_ha_ballantines_17_yo,0.0
l_ha_balvenie_14yr_old_stories,1.1865159943396024e-06
l_ha_balvenie_16yr_french_oak,0.0
l_ha_balvenie_25yr,0.0
l_ha_balvenie_30yr,0.0
l_ha_benriach_16_year,8.547225915077415e-07
l_ha_benriach_21_year,0.0
l_ha_benriach_25_year,5.836950503612749e-10
l_ha_bernheim_original_wheat_barrel_proof,2.1052803271742778e-06
l_ha_bib_tucker_10_year_bourbon,4.977974838848458e-08
l_ha_blantons_straight_from_the_barrel_bourbon,1.9705216409081694e-07
l_ha_blood_oath_trilogy_iii,1.5988767558785627e-09
l_ha_bombergers_declaration_bourbon,1.8233353946133829e-07
l_ha_bruichladdich_black_art_11,0.0
l_ha_bruichladdich_octomore_14_1,0.0
l_ha_bruichladdich_octomore_14_2,0.0
l_ha_bruichladdich_octomore_14_3,0.0
l_ha_casa_dragones_joven_sipping_tequila,0.0
l_ha_chartreuse_green_french_liqueur,4.556526426354755e-06
l_ha_chartreuse_yellow,0.0
l_ha_chicken_cock_mizunara_japanese_oak_finish,1.996778839707632e-10
l_ha_chivas_regal_25yr,0.0
l_ha_clase_azul_gold_tequila,1.8613455709981838e-05
l_ha_clase_azul_plata,0.00017459122792072904
l_ha_codigo_1530_george_strait_rosa_reposado,3.449412976310982e-06
l_ha_codigo_1530_mezcal_ancestral_joven,3.916480994431254e-08
l_ha_codigo_1530_playboy_2nd_edition_anejo,0.0
l_ha_codigo_1530_tequila_blanco_still_strength,3.779835358619195e-09
l_ha_codigo_1530_tequila_origen_extra_anejo,0.0
l_ha_deanston_tequila_cask_finish_15yo_highland_single_malt,3.003548926951275e-08
l_ha_deanston_virgin_oak_cask_strength_single_malt_scotch,0.0
l_ha_double_eagle_very_rare,0.0
l_ha_drumshanbo_single_pot_still_irish_whisky,2.2093539135611326e-06
l_ha_dulce_vida_ocho_anos_extra_anejo_tequila,4.741726970919472e-08
l_ha_eagle_rare_17_2024_bourbon,0.0
l_ha_eh_taylor_straight_rye_barrel,0.0
l_ha_elmer_t_lee_single_barrel,1.0546447477843557e-06
l_ha_garrison_brothers_cowboy_straight_bourbon_2023_release,0.0
l_ha_george_dickel_reserve_17yr,0.0
l_ha_george_t_stagg_2024,5.7042000523516564e-08
l_ha_glendronach_15yr_revival,6.605835515651441e-09
l_ha_glendronach_parliament_21yr,5.562958525741148e-07
l_ha_glenfiddich_23yr_grand_cru,3.184030212593179e-09
l_ha_glenfiddich_26yr_grande_couronne,0.0
l_ha_glenfiddich_30yr,0.0
l_ha_glenfiddich_31yr_grand_chateau,8.285847014485084e-07
l_ha_glenglassaugh_sandend_nas,1.513851886695054e-07
l_ha_glenlivet_25yr,2.667492682522155e-08
l_ha_glenlivet_archive_21yr,3.1685706104412146e-08
l_ha_gran_patron_burdeos,3.3153206471977285e-08
l_ha_gran_patron_piedra,1.2659582725386757e-08
l_ha_green_spot_chateau_leoville_barton,1.45654683735253e-06
l_ha_heaven_hill_grain_to_glass_rye_whiskey,2.243702449850059e-08
l_ha_heaven_hill_grain_to_glass_straight_bourbon,5.803258804446257e-06
l_ha_heaven_hill_grain_to_glass_wheated_bourbon,6.295115008987722e-08
l_ha_heaven_hill_heritage_collection_third_edition,0.0
l_ha_high_west_a_midwinter_nights_dram,7.32233149001052e-09
l_ha_holladay_soft_red_wheat_rickhouse_proof,6.868502126028159e-07
l_ha_horse_soldier_commanders_select_vi_bourbon,0.0
l_ha_jeffersons_reserve_old_rum_cask,1.0476158887519077e-08
l_ha_johnnie_walker_blue_ice_chalet,0.0
l_ha_johnnie_walker_blue_year_of_the_snake,2.1875575638089325e-06
l_ha_keepers_heart_10yr_single_malt,0.0
l_ha_lagavulin_distillers_edition,0.0
l_ha_little_book_chapter_8,2.898352887452958e-07
l_ha_little_book_the_infinite,0.0
l_ha_lock_stock_barrel_21yr_straight_rye_whiskey,2.6232779980695735e-08
l_ha_lock_stock_barrel_vatted_straight_rye_whiskey_100prf,5.583952048596614e-07
l_ha_longmorn_22_yr_scotch,0.0
l_ha_makers_mark_cellar_aged,1.4207102261992897e-09
l_ha_michters_10yr_old_single_barrel,8.244711937834259e-07
l_ha_michters_10yr_rye,3.0345073340997894e-06
l_ha_michters_25_yr_bourbon,0.0
l_ha_michters_us1_barrel_strength_rye,4.474788441392727e-08
l_ha_michters_us1_toasted_barrel_finished_bourbon,6.318220588154501e-06
l_ha_midleton_barry_crockett_legacy,1.7490284222743544e-08
l_ha_midleton_foret_de_troncais,0.0
l_ha_nelson_bros_whiskey_mourvedre_cask,7.924025662058782e-08
l_ha_oban_distillers_edition,0.0
l_ha_old_forester_birthday_bourbon_2024,0.0
l_ha_old_rip_van_winkle_10yr_pappy,6.6181233898533565e-09
l_ha_old_rip_van_winkle_12yr_pappy,8.642344603087066e-09
l_ha_old_rip_van_winkle_15yr_pappy,0.0
l_ha_old_rip_van_winkle_20yr_pappy,0.0
l_ha_parkers_heritage_collection_18th_edition,0.0
l_ha_patron_ahumado_reposado,1.3027790155186148e-06
l_ha_patron_ahumado_silver,1.268281065440893e-07
l_ha_penelope_estate_collection,2.6204510821165515e-08
l_ha_penelope_tokaji_cask_finish_rye_8yr,3.6016189881074507e-10
l_ha_pikesville_rye_110prf,8.232231633675818e-06
l_ha_prohibition_collection_full_set,0.0
l_ha_rabbit_hole_boxergrail_8yr,0.0
l_ha_rabbit_hole_mizunara,2.162771470918853e-08
l_ha_red_spot,1.9126448763170587e-06
l_ha_redbreast_21yr,1.6579582119772624e-05
l_ha_redbreast_27yr,4.846848659995604e-10
l_ha_redbreast_missouri_oak,0.0
l_ha_redwood_empire_bottled_in_bond_rocket_top_rye,4.812677337901296e-09
l_ha_redwood_empire_emerald_giant_cask_strength_rye,2.9191271042659266e-08
l_ha_redwood_empire_foggy_burl_single_malt_american_whiskey,1.6333447210677133e-06
l_ha_redwood_empire_lost_monarch_cask_strength,2.678587339028441e-07
l_ha_redwood_empire_lost_monarch_cask_strength_blend,8.19771254557295e-09
l_ha_redwood_empire_pipe_dream_bourbon,1.726879989310933e-06
l_ha_redwood_empire_screaming_titan,0.0
l_ha_redwood_empire_vanduzzen,1.2778222012705678e-08
l_ha_redwood_grizzly_beast_bottle_in_bound_bourbon_batch_3,0.0
l_ha_remus_babe_ruth_reserve,3.2855814761141133e-07
l_ha_remus_gatsby_reserve_2024,0.00036508841234205976
l_ha_remus_repeal_reserve_trilogy_2024,3.063028055148008e-09
l_ha_rock_hill_farms_bourbon,4.89116605451072e-08
l_ha_rossville_bottled_in_bond_6yr,1.2597594209567755e-07
l_ha_royal_brackla_18_yr_single_malt,0.0
l_ha_royal_brackla_21_yr_single_malt,8.370612462633009e-07
l_ha_royal_salut_21_yo,7.673350705489696e-07
l_ha_santa_teresa_arabica_coffee_cask_finish,1.5953593504408233e-13
l_ha_sazerac_rye_18yr_2024,0.0
l_ha_scapa_16_yo,2.9071556007569853e-07
l_ha_scapa_21_yo,1.6963394898353317e-09
l_ha_shenks_homestead,6.512513930569762e-07
l_ha_talisker_distillers_edition,8.918874090038474e-08
l_ha_tears_of_llorona,2.4536498213910134e-10
l_ha_the_butterfly_cannon_reposado_tequila,3.506127294764866e-07
l_ha_the_dalmore_luminary_2,0.0
l_ha_the_glendronach_18yo,0.0
l_ha_the_macallan_18yr_sherry_oak,0.0
l_ha_thomas_handy_2024_rye,2.036750196548124e-06
l_ha_tobermory_12yr,0.0
l_ha_torres_15_imperial_brandy,0.0
l_ha_torres_20_brandy,1.175217310449584e-11
l_ha_tullibardine_18yr_single_malt,3.3491921691999795e-07
l_ha_tullibardine_2008_chateauneuf_du_pape_cask_finish_15_year,3.0474203513917865e-08
l_ha_w_l_weller_2024_bourbon,0.0
l_ha_weller_cypb,4.696794513185607e-07
l_ha_weller_full_proof,1.0375923444090498e-06
l_ha_weller_millennium,0.0
l_ha_weller_single_barrel_bourbon,1.1739526407338987e-05
l_ha_whistlepig_10yr_rye_piggybank_decanter,9.039661900964056e-10
l_ha_whistlepig_18yr_double_malt_edition_5,3.679336787058223e-06
l_ha_whistlepig_beholden_21yr_single_malt,0.0
l_ha_whistlepig_farmstock_beyond_bonded_rye,9.978376657037931e-08
l_ha_whistlepig_farmstock_rye_beyond_bonded_bourbon,2.4674682130668506e-08
l_ha_whistlepig_the_badonkadonk_single_malt_25,0.0
l_ha_widow_jane_decadence,7.102369560686119e-07
l_ha_widow_jane_lucky_thirteen,4.2170721703583483e-10
l_ha_widow_jane_the_vaults,0.0
l_ha_woodford_reserve_baccarat_edition_g3,0.0
l_ha_woodford_reserve_master_collection_madeira_finish,1.5539553916323356e-11
l_ha_woodford_reserve_master_collection_sonoma_triple_finish,4.6239324435626105e-08
l_ha_yamazaki_whisky_12_year,5.558305827271515e-06
l_haku_vodka,0.00029625560166278946
l_halloween_smoke_wagon_straight_bourbon_whiskey,0.0
l_hamilton_86_proof_rum,0.0
l_hamilton_beachbum_berrys_zombie_blend,0.0
l_hamilton_overproof_rum,0.0
l_hamilton_pot_still_gold_rum,0.0
l_handy_schiller_manhattan,0.0
l_handy_schiller_manhattan.1,0.0
l_handy_schiller_old_fashioned,2.407805924435987e-05
l_hangar_one_kaffir_lime_vodka,0.0
l_hangar_one_straight_vodka,0.0
l_hanson_meyer_lemon_vodka,0.0
l_hanson_of_sonoma_habanero_vodka,0.0
l_hanson_of_sonoma_original_vodka,0.0
l_hard_truth_cinnamon_vodka,0.0
l_hard_truth_high_road_rye,0.0
l_hard_truth_sweet_mash_bourbon,4.214867935053727e-07
l_hard_truth_toasted_coconut_rum,0.0
l_harlequin,9.592827099998922e-07
l_harmony_spirits_barrel_strength_bourbon_whiskey,2.0251280977901835e-10
l_harmony_spirits_barrel_strength_bourbon_whiskey_use_25776,0.0
l_harmony_spirits_bourbon_whiskey,0.0
l_harmony_spirits_bourbon_whiskey_use_code_25774,0.0
l_harmony_spirits_gin,0.0
l_harmony_spirits_rum,0.0
l_harmony_spirits_rum_bourbon_barrel_finished,0.0
l_harmony_spirits_vodka,0.0
l_harmony_spirits_whiskey,0.0
l_harvest_moon,0.0
l_hatozaki_finest_japanese_whisky,1.3683264256367914e-09
l_hatozaki_small_batch_japanese_whisky,1.0431316800527669e-07
l_havana_club_anejo_blanco,5.757087771349213e-07
l_havana_club_anejo_clasico,5.287718187067444e-08
l_have_sextro_vodka,0.0
l_hawkeye_canadian_whisky,2.4875879879326583e-07
l_hawkeye_gin,1.7221130670331326e-05
l_hawkeye_light_rum,2.0635492107214246e-05
l_hawkeye_vodka,0.0005798652905286048
l_hawkeye_vodka_mini,1.4508035057605642e-05
l_hawkeye_vodka_pet,5.9797383671891726e-05
l_hayashi_koyo_ryukyu_whisky,0.0
l_haymans_london_dry_gin,0.0
l_haymans_old_tom_gin,0.0
l_haymans_royal_dock_navy_strength_gin,0.0
l_haymans_sloe_gin,0.0
l_hdw_century_vodka,1.4359766501841442e-06
l_heaven_hill_7_yr_bib_holiday_vap,2.8188272012522527e-06
l_heaven_hill_bottled_in_bond_7yr,0.0002852696058221655
l_hellcat_maggie_irish_whiskey,0.0
l_hemingway_rye_signature_edition,2.8900553493096392e-09
l_hendricks_flora_adora,6.99735018614184e-05
l_hendricks_gin,0.0006307120379675824
l_hendricks_gin_mini,0.0
l_hendricks_grand_cabaret_gin,6.797950623148538e-05
l_hendricks_midsummer_solstice,8.396899178167829e-07
l_hendricks_orbium,1.461814911525161e-07
l_hennessy_paradis,3.9529326551392185e-08
l_hennessy_v_s_o_p_round_giftbox,4.6855503733210024e-07
l_hennessy_vs,0.0031935803977916778
l_hennessy_vs_100ml,4.0871932912679105e-06
l_hennessy_vs_flask,1.9764076403427743e-05
l_hennessy_vs_mini,4.723924178555071e-06
l_hennessy_vsop_privilege,5.746134695142815e-05
l_hennessy_vsop_round_giftbox,3.592787547876206e-09
l_hennessy_xo,2.075277124028686e-06
l_henry_mckenna_bourbon,9.646892385797937e-08
l_henry_mckenna_ky_str_bourbon_sour_mash,0.0
l_henry_mckenna_single_barrel_10yr,2.2123316155726024e-05
l_herbsaint_original,0.0
l_herradura_anejo_mini,0.0
l_herradura_anjeo,4.857976275824616e-06
l_herradura_legend_anejo,1.8363218142740444e-07
l_herradura_reposado,5.1058310741204034e-05
l_herradura_reposado_mini,0.0
l_herradura_selection_suprema,0.0
l_herradura_silver_mini,0.0
l_herradura_sliver,1.4050555896493076e-05
l_herradura_ultra_anejo,0.00011804833449410898
l_heublein_corazon_margarita,1.2275915406617948e-06
l_heublein_dirty_martini,0.0
l_heublein_manhattan,1.7783584678318012e-06
l_heublein_myers_mai_tai,3.851371845774454e-11
l_heublein_old_fashioned,1.9262941750269418e-05
l_heublein_wheatley_cosmopolitan,2.150173672434847e-06
l_hibiki_japanese_harmony,1.4914659686270448e-06
l_high_rock_vodka,0.0
l_high_west_a_midwinter_nights_dram,2.7815816009883146e-05
l_high_west_bottled_in_bond,1.973900901313569e-05
l_high_west_bourbon_whiskey,1.1942492241163935e-05
l_high_west_campfire,3.317038536551124e-05
l_high_west_cask_collection,6.911615024478063e-07
l_high_west_cask_collection_petite_sirah_finish,3.821626269034829e-10
l_high_west_cask_collection_sauvignon_finish,1.109130450707218e-09
l_high_west_cask_collection_whiskey,8.511871504871122e-09
l_high_west_cask_strength_whiskey,0.0
l_high_west_double_rye,1.652948716241129e-05
l_high_west_double_rye_whiskey,0.0
l_high_west_limited_supply_high_country_american_single_malt,0.0
l_high_west_limited_supply_rendezvous_rye,0.0
l_high_west_old_fashioned_barrel_finished_cocktail_whiskey,1.2187351543170986e-08
l_high_west_variety_pack,0.0
l_high_west_whiskey_huckberry_gift_pack_w_whiskey_peak_glasses,0.0
